ID1,ID2,Resistance [Ohm],Reactance [Ohm], Thermal limit [MW]
2829,2978,0.004926,0.028147,490
2829,2979,0.00903,0.051599,490
2830,2845,0.001522,0.008697,490
2830,2980,0.001067,0.006099,490
2830,2980,0.001067,0.006099,490
2832,2981,0.001077,0.006153,490
2835,2982,0.002932,0.027748,1700
2835,2983,0.001385,0.038088,1000
2837,2984,0.004069,0.023253,490
2837,2984,0.004069,0.023253,490
2837,2985,0.003406,0.019462,490
2841,2986,0.001404,0.008024,490
2841,2987,0.000901,0.005147,490
2841,2987,0.000901,0.005147,490
2842,2874,0.000771,0.004405,490
2843,2988,0.000571,0.005405,1700
2843,2988,0.000571,0.005405,1700
2844,2846,0.002781,0.015892,490
2844,2846,0.002781,0.015892,490
2844,2989,0.002199,0.012563,490
2844,2989,0.002199,0.012563,490
2844,2990,0.001645,0.009399,490
2844,2990,0.001645,0.009399,490
2845,2991,0.002105,0.012028,490
2845,2991,0.002105,0.012028,490
2846,2992,0.004079,0.023305,490
2846,2993,0.002731,0.015604,490
2846,2993,0.002731,0.015604,490
2847,2994,0.001208,0.006903,490
2848,2995,0.000126,0.001191,1700
2848,2995,0.000126,0.001191,1700
2849,2996,0.002781,0.015891,490
2849,2996,0.002781,0.015891,490
2850,2997,0.001707,0.009756,490
2850,2998,0.000862,0.004923,490
2852,2981,0.001538,0.008789,490
2853,2999,0.001498,0.008561,490
2853,3000,0.008947,0.051128,490
2853,3000,0.008947,0.051128,490
2853,3001,0.000726,0.004147,490
2853,3001,0.000707,0.004038,490
2854,2856,0.000327,0.003095,1700
2854,2856,0.000327,0.003095,1700
2854,2857,0.001881,0.017801,1700
2854,2857,0.001881,0.017801,1700
2854,3002,0.001141,0.010798,1700
2854,3002,0.001141,0.010798,1700
2854,3003,0.001385,0.038088,1000
2855,3004,0.003928,0.022444,490
2855,3004,0.003928,0.022444,490
2856,3005,9.4e-05,0.000892,1700
2857,3006,0.001712,0.016205,1700
2857,3006,0.001712,0.016205,1700
2857,3007,0.000512,0.004846,1700
2857,3007,0.000512,0.004846,1700
2857,3008,0.002295,0.02172,1700
2857,3008,0.002295,0.02172,1700
2857,3009,0.004217,0.03991,1700
2857,3009,0.004217,0.03991,1700
2857,3010,0.001385,0.038088,1000
2858,3011,0.000658,0.006225,1700
2858,3011,0.000658,0.006225,1700
2859,3009,0.001983,0.01877,1700
2859,3009,0.001983,0.01877,1700
2859,3012,0.000258,0.002442,1700
2859,3012,0.000258,0.002442,1700
2860,3013,0.001487,0.014073,1700
2860,3013,0.001487,0.014073,1700
2860,3014,0.000803,0.007603,1700
2860,3015,0.001385,0.038088,1000
2861,3016,0.003642,0.020809,490
2861,3016,0.003642,0.020809,490
2861,3017,0.002032,0.011611,490
2861,3018,0.004807,0.027469,490
2861,3018,0.004807,0.027469,490
2862,2863,0.00154,0.008802,490
2862,3004,0.011939,0.06822,490
2863,3019,0.014124,0.080711,490
2863,3019,0.014124,0.080711,490
2863,3020,0.002066,0.011807,490
2863,3020,0.002066,0.011807,490
2863,3021,0.008433,0.048188,490
2863,3022,0.002819,0.016109,490
2863,3023,0.002011,0.01149,490
2863,3023,0.002011,0.01149,490
2863,3023,0.002011,0.01149,490
2864,3024,0.003272,0.018699,490
2864,3024,0.003272,0.018699,490
2864,3025,0.004056,0.023175,490
2864,3025,0.004056,0.023175,490
2864,3025,0.004056,0.023175,490
2864,3026,0.004714,0.026934,490
2866,3027,0.001194,0.011298,1700
2866,3027,0.001194,0.011298,1700
2867,2868,0.008145,0.046543,490
2870,3028,0.001027,0.009715,1700
2870,3028,0.001027,0.009715,1700
2871,2873,0.002111,0.012061,490
2871,3029,0.001454,0.00831,490
2871,3029,0.001454,0.00831,490
2872,3030,0.006669,0.038108,490
2872,3030,0.006669,0.038108,490
2872,3031,0.00105,0.006001,490
2872,3031,0.00105,0.006001,490
2873,3032,0.002317,0.013239,490
2873,3032,0.002754,0.015736,490
2875,3033,0.002562,0.014641,490
2875,3034,0.002108,0.012043,490
2876,3033,0.001504,0.008592,490
2877,3035,0.001674,0.009563,490
2878,2879,0.002099,0.011996,490
2878,3036,0.003814,0.021792,490
2880,3037,0.00461,0.02634,490
2881,3038,0.000601,0.005686,1700
2881,3038,0.000601,0.005686,1700
2883,3039,0.002594,0.014821,490
2883,3039,0.002594,0.014821,490
2883,3040,0.007169,0.040963,490
2883,3040,0.007169,0.040963,490
2884,3041,0.001385,0.038088,1000
2885,2887,0.00379,0.021654,490
2885,2887,0.00379,0.021654,490
2886,3042,0.001867,0.010668,490
2887,3041,0.002529,0.01445,490
2887,3041,0.002529,0.01445,490
2888,3043,0.003585,0.020487,490
2888,3043,0.003585,0.020487,490
2890,3044,0.000711,0.006729,1700
2890,3045,0.000732,0.00693,1700
2891,2895,0.000362,0.003425,1700
2892,3046,0.001784,0.010192,490
2892,3046,0.001784,0.010192,490
2892,3047,0.004559,0.02605,490
2892,3047,0.004559,0.02605,490
2892,3048,0.002568,0.014676,490
2892,3048,0.002568,0.014676,490
2892,3049,0.006569,0.037534,490
2892,3050,0.003045,0.0174,490
2893,3051,0.000383,0.003623,1700
2893,3051,0.000383,0.003623,1700
2894,2902,0.003972,0.037592,1700
2894,3052,0.002101,0.019881,1700
2894,3052,0.002101,0.019881,1700
2895,3053,0.000564,0.005338,1700
2895,3053,0.000564,0.005338,1700
2896,2922,0.004961,0.02835,490
2896,3048,0.008636,0.049348,490
2896,3048,0.008111,0.046346,490
2896,3054,0.009669,0.055252,490
2896,3055,0.001045,0.005974,490
2896,3056,0.001574,0.008993,490
2896,3057,0.001905,0.010887,490
2897,3052,0.001385,0.038088,1000
2897,3058,0.012907,0.073753,490
2899,3059,0.0112,0.063998,490
2900,3060,0.007988,0.045647,490
2900,3061,0.005991,0.034236,490
2900,3062,0.001385,0.038088,1000
2901,3063,0.002904,0.016593,490
2901,3064,0.0009,0.005143,490
2901,3064,0.0009,0.005143,490
2902,3062,0.00069,0.00653,1700
2902,3065,0.001365,0.012919,1700
2902,3065,0.001365,0.012919,1700
2905,3066,0.002177,0.0206,1700
2905,3067,0.001385,0.038088,1000
2906,3068,0.002187,0.020697,1700
2906,3069,0.002179,0.020618,1700
2906,3070,0.000214,0.002027,1700
2907,3071,0.001078,0.010204,1700
2907,3071,0.001078,0.010204,1700
2907,3072,0.000227,0.002147,1700
2908,3066,0.000901,0.008523,1700
2908,3073,0.000389,0.003681,1700
2908,3074,0.001385,0.038088,1000
2909,3075,0.004292,0.024524,490
2909,3075,0.004292,0.024524,490
2910,2914,0.000999,0.005708,490
2910,2914,0.000999,0.005708,490
2910,3076,0.009379,0.053595,490
2910,3076,0.009379,0.053595,490
2911,3077,0.00698,0.039884,490
2911,3078,0.000669,0.003821,490
2912,3079,0.001018,0.005816,490
2913,2914,0.001193,0.006816,490
2913,3080,0.000566,0.003233,490
2913,3080,0.000566,0.003233,490
2917,3081,0.004132,0.11364,1000
2918,3082,0.000828,0.007841,1700
2919,3083,0.000795,0.004542,490
2919,3084,0.000799,0.004566,490
2919,3084,0.000799,0.004566,490
2920,3085,0.000263,0.00249,1700
2920,3085,0.000263,0.00249,1700
2920,3085,0.000263,0.00249,1700
2921,3084,0.001808,0.010333,490
2921,3084,0.001808,0.010333,490
2921,3086,0.00082,0.004685,490
2922,3054,0.009778,0.055871,490
2923,3087,0.000935,0.005343,490
2923,3088,0.000548,0.003131,490
2924,3085,0.001028,0.009733,1700
2924,3085,0.001028,0.009733,1700
2924,3089,0.000588,0.005569,1700
2924,3089,0.000588,0.005569,1700
2925,2926,0.008223,0.046986,490
2925,3056,0.004376,0.025005,490
2925,3088,0.001351,0.007722,490
2925,3088,0.001351,0.007722,490
2925,3090,0.001385,0.038088,1000
2930,3091,0.001383,0.01309,1700
2930,3092,0.000411,0.003893,1700
2930,3092,0.000411,0.003893,1700
2931,3091,0.001176,0.011132,1700
2931,3092,0.002105,0.019922,1700
2931,3092,0.002105,0.019922,1700
2931,3093,0.000356,0.009777,1000
2932,3094,0.001075,0.01017,1700
2932,3094,0.001075,0.01017,1700
2934,2935,0.000115,0.001085,1700
2935,3095,0.000187,0.001771,1700
2935,3095,0.000187,0.001771,1700
2936,2938,0.001385,0.038088,1000
2937,3096,0.000383,0.003623,1700
2937,3097,0.00107,0.010128,1700
2938,3098,0.002032,0.019233,1700
2938,3098,0.002032,0.019233,1700
2940,2945,0.002287,0.021645,1700
2940,3097,0.001661,0.015724,1700
2940,3099,0.002102,0.019895,1700
2940,3100,0.001116,0.010561,1700
2940,3101,0.001385,0.038088,1000
2942,3101,0.007232,0.041325,490
2942,3102,0.011028,0.063018,490
2943,3103,0.001633,0.015457,1700
2943,3104,0.001385,0.038088,1000
2944,3104,0.006603,0.03773,490
2944,3104,0.006603,0.03773,490
2944,3105,0.002457,0.014041,490
2944,3106,0.005757,0.032897,490
2944,3106,0.005757,0.032897,490
2945,3107,0.000733,0.006939,1700
2945,3108,0.001385,0.038088,1000
2946,3109,0.002705,0.015456,490
2947,2948,0.001169,0.01106,1700
2948,3110,0.000689,0.006517,1700
2948,3110,0.000753,0.007129,1700
2949,2958,0.000592,0.005599,1700
2949,2958,0.000592,0.005599,1700
2949,3111,0.000299,0.002832,1700
2949,3111,0.000299,0.002832,1700
2950,2960,4.1e-05,0.000387,1700
2950,2960,4.1e-05,0.000387,1700
2951,3009,0.001896,0.017945,1700
2951,3009,0.001896,0.017945,1700
2951,3112,0.001943,0.01839,1700
2951,3112,0.001943,0.01839,1700
2952,2953,0.003176,0.018147,490
2952,3113,0.002401,0.013718,490
2952,3113,0.002401,0.013718,490
2952,3114,0.001719,0.009822,490
2955,3115,0.001059,0.006051,490
2957,3116,0.002862,0.016353,490
2957,3116,0.002862,0.016353,490
2957,3117,0.001731,0.009891,490
2957,3117,0.001731,0.009891,490
2958,3118,0.00078,0.007377,1700
2958,3118,0.00078,0.007377,1700
2958,3119,0.000634,0.005998,1700
2958,3119,0.000634,0.005998,1700
2959,3120,0.000847,0.008011,1700
2959,3121,0.000185,0.001748,1700
2959,3121,0.000185,0.001748,1700
2960,3122,0.000253,0.00239,1700
2960,3122,0.000253,0.00239,1700
2962,2963,0.000391,0.003698,1700
2962,3123,0.000821,0.007774,1700
2962,3123,0.000821,0.007774,1700
2963,3124,0.000188,0.001782,1700
2964,2976,0.000267,0.00253,1700
2964,3125,0.001385,0.038088,1000
2965,3126,0.000666,0.006299,1700
2965,3126,0.000666,0.006299,1700
2965,3127,0.000532,0.005039,1700
2965,3127,0.000532,0.005039,1700
2966,3128,0.00093,0.008805,1700
2966,3129,0.001218,0.011528,1700
2967,3130,0.003005,0.017171,490
2967,3130,0.003005,0.017171,490
2967,3131,0.002007,0.011469,490
2967,3131,0.002007,0.011469,490
2967,3132,0.002591,0.014808,490
2967,3133,0.005734,0.032764,490
2968,2969,0.002007,0.011468,490
2969,3134,0.001565,0.008943,490
2970,3130,0.002772,0.015837,490
2970,3135,0.001777,0.010154,490
2970,3135,0.001777,0.010154,490
2972,3136,0.001721,0.009834,490
2973,2974,0.001603,0.00916,490
2974,3137,0.000947,0.005411,490
2974,3138,0.001904,0.010882,490
2975,3125,0.001059,0.006052,490
2975,3125,0.001059,0.006052,490
2975,3139,0.000987,0.005641,490
2976,3126,0.001043,0.009867,1700
2976,3126,0.001043,0.009867,1700
2977,3140,0.005926,0.033861,490
2977,3141,0.001839,0.010506,490
2977,3142,0.002319,0.013253,490
2978,3142,0.001691,0.009664,490
2978,3143,0.002218,0.012671,490
2983,2984,0.002764,0.015794,490
2983,2984,0.002764,0.015794,490
2983,3144,0.009138,0.052216,490
2983,3144,0.009138,0.052216,490
2983,3145,0.007257,0.041469,490
2983,3146,0.013421,0.076689,490
2983,3147,0.010281,0.058748,490
2983,3147,0.010281,0.058748,490
2994,3148,0.001068,0.006104,490
2995,3149,0.001385,0.038088,1000
2996,3150,0.001579,0.009024,490
2997,3151,0.001461,0.008351,490
2997,3151,0.001461,0.008351,490
2997,3152,0.001341,0.007662,490
2997,3152,0.001341,0.007662,490
2999,3153,0.002137,0.012211,490
2999,3153,0.002137,0.012211,490
2999,3154,0.000273,0.001558,490
2999,3154,0.000273,0.001558,490
3000,3034,0.005143,0.029389,490
3000,3035,0.003112,0.017784,490
3000,3155,0.004152,0.023726,490
3001,3154,0.000881,0.005032,490
3002,3156,0.000166,0.001569,1700
3002,3156,0.000166,0.001569,1700
3002,3157,0.001016,0.009611,1700
3003,3158,0.00199,0.011374,490
3003,3158,0.00199,0.011374,490
3004,3010,0.021198,0.12113,490
3004,3159,0.005716,0.032661,490
3004,3160,0.005259,0.030051,490
3005,3158,0.001385,0.038088,1000
3005,3161,0.000307,0.002904,1700
3006,3162,0.001385,0.038088,1000
3007,3163,0.001276,0.012076,1700
3007,3163,0.001276,0.012076,1700
3007,3164,0.000507,0.004798,1700
3007,3164,0.000507,0.004798,1700
3008,3165,0.000798,0.007555,1700
3008,3165,0.000798,0.007555,1700
3010,3166,0.004248,0.024273,490
3010,3166,0.004248,0.024273,490
3010,3167,0.006353,0.036302,490
3010,3168,0.002543,0.014534,490
3010,3168,0.002543,0.014534,490
3010,3169,0.002092,0.011956,490
3010,3169,0.002092,0.011956,490
3011,3170,0.001851,0.017518,1700
3011,3170,0.001851,0.017518,1700
3011,3171,0.000245,0.00232,1700
3011,3171,0.000245,0.00232,1700
3012,3172,0.00305,0.028863,1700
3012,3172,0.00305,0.028863,1700
3012,3173,0.001385,0.038088,1000
3013,3174,0.000793,0.007508,1700
3013,3174,0.000793,0.007508,1700
3013,3175,0.000306,0.002897,1700
3013,3175,0.000306,0.002897,1700
3014,3176,0.000615,0.00582,1700
3014,3177,0.000191,0.00181,1700
3014,3177,0.000191,0.00181,1700
3015,3178,0.001819,0.010396,490
3015,3178,0.001819,0.010396,490
3015,3179,0.003168,0.018101,490
3015,3180,0.007789,0.044507,490
3015,3180,0.007789,0.044507,490
3016,3017,0.002326,0.01329,490
3016,3181,0.001758,0.010048,490
3017,3182,0.00918,0.052458,490
3019,3183,0.002789,0.015935,490
3019,3183,0.002789,0.015935,490
3019,3184,0.002671,0.015262,490
3019,3184,0.002671,0.015262,490
3022,3185,0.007825,0.044716,490
3024,3186,0.001399,0.007992,490
3024,3187,0.000849,0.004849,490
3024,3187,0.000849,0.004849,490
3025,3188,0.001008,0.005762,490
3025,3189,0.005785,0.033059,490
3025,3189,0.005785,0.033059,490
3025,3190,0.001385,0.038088,1000
3027,3191,0.001385,0.038088,1000
3028,3192,0.000748,0.00708,1700
3028,3192,0.000748,0.00708,1700
3030,3193,0.001854,0.010592,490
3030,3194,0.00481,0.027487,490
3030,3194,0.00481,0.027487,490
3032,3195,0.004993,0.028532,490
3032,3196,0.007505,0.042888,490
3032,3196,0.007505,0.042888,490
3032,3196,0.007546,0.043118,490
3032,3196,0.007546,0.043118,490
3032,3197,0.003,0.017142,490
3032,3198,0.006411,0.036635,490
3033,3199,0.001445,0.008257,490
3036,3200,0.005067,0.028954,490
3037,3145,0.000849,0.004851,490
3037,3145,0.000849,0.004851,490
3038,3201,0.00122,0.01155,1700
3038,3202,0.000969,0.009173,1700
3038,3202,0.000969,0.009173,1700
3038,3203,0.001385,0.038088,1000
3038,3204,0.001385,0.038088,1000
3039,3205,0.001622,0.009267,490
3039,3205,0.001622,0.009267,490
3039,3206,0.000933,0.00533,490
3039,3206,0.000933,0.00533,490
3040,3207,0.002474,0.014135,490
3040,3207,0.002474,0.014135,490
3040,3208,0.004132,0.11364,1000
3042,3209,0.001385,0.038088,1000
3044,3210,0.000718,0.0068,1700
3044,3210,0.000718,0.0068,1700
3044,3211,0.000737,0.006979,1700
3045,3211,1.4e-05,0.000131,1700
3045,3212,0.000746,0.00706,1700
3045,3213,0.000572,0.005413,1700
3045,3214,0.002445,0.023141,1700
3045,3214,0.002445,0.023141,1700
3045,3215,0.001385,0.038088,1000
3047,3049,0.001719,0.009823,490
3047,3216,0.010089,0.057649,490
3049,3050,0.004048,0.023132,490
3049,3217,0.014142,0.080813,490
3049,3218,0.00158,0.009031,490
3051,3059,0.001385,0.038088,1000
3051,3219,0.00187,0.017701,1700
3051,3219,0.00187,0.017701,1700
3052,3220,0.001274,0.012058,1700
3052,3220,0.001274,0.012058,1700
3053,3089,0.000187,0.001766,1700
3053,3089,0.000187,0.001766,1700
3053,3090,0.000236,0.00223,1700
3053,3095,0.000303,0.002868,1700
3054,3221,0.001808,0.010333,490
3054,3222,0.001385,0.038088,1000
3054,3223,0.009897,0.056554,490
3054,3224,0.002755,0.015743,490
3055,3225,0.001031,0.005891,490
3056,3225,0.001351,0.007722,490
3058,3226,0.00484,0.027658,490
3058,3227,0.017676,0.10101,490
3059,3228,0.001787,0.010211,490
3059,3228,0.001787,0.010211,490
3059,3229,0.01344,0.076799,490
3059,3230,0.012536,0.071635,490
3059,3230,0.012536,0.071635,490
3059,3231,0.008365,0.0478,490
3060,3063,0.006233,0.035614,490
3061,3063,0.001999,0.011422,490
3062,3232,0.002395,0.022669,1700
3066,3233,0.000219,0.002075,1700
3067,3234,0.003868,0.022105,490
3067,3234,0.003868,0.022105,490
3067,3235,0.004449,0.025423,490
3068,3236,0.001462,0.013841,1700
3068,3237,0.001385,0.038088,1000
3069,3238,0.000975,0.009232,1700
3069,3239,0.002102,0.019889,1700
3069,3240,0.001385,0.038088,1000
3070,3241,0.001348,0.012755,1700
3071,3236,0.000971,0.009192,1700
3071,3236,0.000971,0.009192,1700
3071,3242,0.001935,0.018314,1700
3071,3242,0.001935,0.018314,1700
3071,3243,0.000326,0.003086,1700
3071,3243,0.000326,0.003086,1700
3071,3243,0.000353,0.003342,1700
3071,3243,0.000353,0.003342,1700
3072,3096,0.002987,0.02827,1700
3072,3244,0.000584,0.005524,1700
3072,3245,0.002917,0.027605,1700
3072,3246,0.001385,0.038088,1000
3073,3247,0.001385,0.038088,1000
3074,3234,0.018354,0.10488,490
3074,3247,0.002253,0.012872,490
3074,3248,0.004749,0.027134,490
3076,3098,0.001385,0.038088,1000
3076,3249,0.003746,0.021407,490
3076,3249,0.003746,0.021407,490
3076,3250,0.010764,0.061511,490
3076,3250,0.010764,0.061511,490
3077,3248,0.005621,0.032119,490
3077,3251,0.004314,0.024651,490
3077,3251,0.004314,0.024651,490
3078,3079,0.000891,0.005089,490
3078,3079,0.000891,0.005089,490
3078,3252,0.001385,0.038088,1000
3079,3253,0.006215,0.035511,490
3080,3254,0.00102,0.005826,490
3080,3255,0.001116,0.006375,490
3084,3256,0.006714,0.038368,490
3084,3256,0.006714,0.038368,490
3085,3092,0.001364,0.012905,1700
3085,3092,0.001364,0.012905,1700
3087,3088,0.000919,0.005252,490
3090,3095,0.000247,0.002341,1700
3091,3222,0.001847,0.017479,1700
3091,3257,0.001009,0.009547,1700
3091,3258,0.001385,0.038088,1000
3096,3250,0.001385,0.038088,1000
3096,3259,0.001685,0.015945,1700
3099,3260,0.000597,0.005649,1700
3099,3261,0.002276,0.021536,1700
3099,3261,0.002421,0.022917,1700
3099,3261,0.002421,0.022917,1700
3099,3262,0.000702,0.006644,1700
3099,3262,0.000702,0.006644,1700
3100,3263,0.001227,0.011616,1700
3102,3108,0.004042,0.023098,490
3103,3264,0.001525,0.014435,1700
3104,3265,0.002852,0.016298,490
3104,3265,0.002852,0.016298,490
3104,3266,0.002284,0.013052,490
3104,3266,0.002284,0.013052,490
3105,3267,0.00782,0.044688,490
3106,3268,0.006367,0.03638,490
3106,3268,0.006367,0.03638,490
3106,3269,0.007472,0.042699,490
3106,3269,0.007472,0.042699,490
3107,3270,0.000574,0.005431,1700
3108,3271,0.005609,0.032052,490
3108,3271,0.004985,0.028486,490
3108,3272,0.002826,0.016147,490
3108,3272,0.002826,0.016147,490
3108,3273,0.002564,0.01465,490
3108,3273,0.002564,0.01465,490
3109,3269,0.004257,0.024326,490
3109,3274,0.009732,0.055612,490
3109,3274,0.009732,0.055612,490
3110,3275,0.000527,0.004983,1700
3110,3275,0.000984,0.009317,1700
3112,3276,0.001076,0.010188,1700
3112,3277,0.001385,0.038088,1000
3113,3278,0.002001,0.011434,490
3113,3278,0.001967,0.011241,490
3115,3279,0.000393,0.002245,490
3115,3280,0.001415,0.008084,490
3115,3280,0.001415,0.008084,490
3116,3281,0.002105,0.012027,490
3116,3281,0.002105,0.012027,490
3118,3282,0.000239,0.002264,1700
3118,3282,0.000239,0.002264,1700
3118,3283,0.000227,0.002149,1700
3118,3283,0.000227,0.002149,1700
3119,3282,0.000385,0.003643,1700
3119,3282,0.000385,0.003643,1700
3119,3283,0.000233,0.002205,1700
3119,3283,0.000233,0.002205,1700
3120,3283,0.000828,0.007834,1700
3120,3283,0.000828,0.007834,1700
3120,3284,0.001385,0.038088,1000
3123,3285,0.000255,0.002413,1700
3123,3285,0.000255,0.002413,1700
3123,3286,0.000535,0.005064,1700
3123,3287,0.001237,0.011711,1700
3126,3288,0.000183,0.001729,1700
3126,3288,0.000183,0.001729,1700
3127,3289,0.001385,0.038088,1000
3128,3129,0.000291,0.002758,1700
3128,3290,0.000195,0.001842,1700
3128,3290,0.000195,0.001842,1700
3129,3291,0.000763,0.007222,1700
3129,3291,0.000763,0.007222,1700
3130,3131,0.001971,0.01126,490
3130,3292,0.001746,0.009978,490
3130,3293,0.002071,0.011832,490
3131,3294,0.001635,0.009344,490
3132,3295,0.001414,0.008081,490
3133,3289,0.003444,0.019682,490
3133,3296,0.002143,0.012244,490
3133,3297,0.003007,0.017185,490
3133,3298,0.001562,0.008926,490
3134,3294,0.001826,0.010434,490
3136,3299,0.001359,0.007766,490
3136,3300,0.000769,0.004396,490
3137,3139,0.000873,0.00499,490
3140,3298,0.003745,0.021402,490
3140,3301,0.003333,0.019044,490
3140,3301,0.003333,0.019044,490
3143,3301,0.001508,0.008618,490
3143,3302,0.000696,0.003974,490
3144,3303,0.001908,0.010901,490
3144,3303,0.001908,0.010901,490
3144,3304,0.004556,0.026036,490
3145,3305,0.013143,0.075105,490
3146,3306,0.010566,0.060376,490
3149,3307,0.000951,0.005432,490
3149,3307,0.000951,0.005432,490
3149,3308,0.00132,0.007542,490
3149,3308,0.00132,0.007542,490
3149,3309,0.002633,0.015045,490
3149,3309,0.002633,0.015045,490
3149,3310,0.001872,0.010695,490
3149,3310,0.001872,0.010695,490
3150,3154,0.009974,0.056991,490
3150,3311,0.002089,0.011937,490
3150,3311,0.002089,0.011937,490
3153,3312,0.004587,0.026208,490
3153,3312,0.004587,0.026208,490
3153,3313,0.004091,0.023376,490
3153,3313,0.004091,0.023376,490
3155,3314,0.001573,0.008987,490
3155,3315,0.002224,0.012708,490
3156,3316,0.000141,0.001333,1700
3156,3317,0.000186,0.001757,1700
3157,3318,0.001298,0.012286,1700
3158,3160,0.008724,0.049853,490
3159,3160,0.002094,0.011964,490
3162,3319,0.002041,0.01166,490
3163,3170,0.000676,0.006396,1700
3163,3170,0.000676,0.006396,1700
3163,3320,0.001385,0.038088,1000
3164,3321,0.001385,0.038088,1000
3165,3322,0.001301,0.012309,1700
3165,3322,0.001301,0.012309,1700
3166,3321,0.003965,0.022658,490
3166,3321,0.003965,0.022658,490
3166,3323,0.000805,0.004602,490
3166,3323,0.000805,0.004602,490
3167,3324,0.00101,0.005773,490
3168,3324,0.001121,0.006408,490
3168,3324,0.001121,0.006408,490
3168,3325,0.001133,0.006472,490
3168,3325,0.001133,0.006472,490
3169,3326,0.000626,0.003579,490
3169,3326,0.000626,0.003579,490
3169,3327,0.001164,0.006651,490
3169,3327,0.001164,0.006651,490
3170,3174,0.001412,0.013359,1700
3170,3174,0.001412,0.013359,1700
3172,3328,0.001385,0.038088,1000
3173,3182,0.007518,0.042957,490
3173,3182,0.007518,0.042957,490
3174,3329,0.00055,0.005202,1700
3174,3330,0.000561,0.005311,1700
3174,3331,0.000205,0.00194,1700
3174,3332,0.000266,0.002519,1700
3174,3333,0.001385,0.038088,1000
3175,3334,0.001385,0.038088,1000
3176,3335,0.001356,0.012836,1700
3176,3336,0.001385,0.038088,1000
3178,3337,0.001348,0.007704,490
3178,3338,0.001737,0.009925,490
3179,3334,0.007291,0.041663,490
3179,3334,0.007291,0.041663,490
3179,3339,0.000809,0.00462,490
3180,3336,0.001365,0.007797,490
3180,3336,0.001365,0.007797,490
3180,3340,0.001797,0.01027,490
3180,3340,0.001797,0.01027,490
3181,3340,0.011492,0.065668,490
3181,3341,0.002106,0.012031,490
3181,3341,0.002106,0.012031,490
3182,3342,0.004321,0.024694,490
3182,3342,0.004321,0.024694,490
3182,3343,0.001225,0.006997,490
3182,3343,0.001225,0.006997,490
3182,3344,0.001932,0.011038,490
3182,3344,0.001932,0.011038,490
3183,3345,0.000872,0.004982,490
3183,3345,0.000872,0.004982,490
3183,3346,0.001222,0.006982,490
3184,3312,0.000484,0.002764,490
3184,3312,0.000484,0.002764,490
3184,3347,0.001014,0.005795,490
3185,3277,0.007047,0.040268,490
3186,3187,0.001082,0.006184,490
3186,3348,0.000865,0.00494,490
3186,3348,0.000865,0.00494,490
3187,3349,0.001555,0.008886,490
3187,3349,0.001555,0.008886,490
3188,3349,0.001122,0.006414,490
3189,3350,0.003243,0.01853,490
3189,3351,0.002168,0.012389,490
3189,3352,0.001385,0.038088,1000
3190,3352,0.001007,0.009534,1700
3190,3352,0.001007,0.009534,1700
3191,3353,0.001363,0.00779,490
3191,3353,0.001363,0.00779,490
3194,3354,0.001385,0.038088,1000
3195,3198,0.001581,0.009033,490
3195,3355,0.001609,0.009194,490
3196,3356,0.002055,0.011741,490
3196,3356,0.002055,0.011741,490
3197,3357,0.001081,0.006176,490
3197,3358,0.001751,0.010005,490
3198,3351,0.007014,0.040081,490
3198,3353,0.00593,0.033884,490
3198,3356,0.003954,0.022595,490
3198,3356,0.003954,0.022595,490
3198,3359,0.006373,0.03642,490
3198,3360,0.004421,0.025262,490
3198,3361,0.013217,0.075527,490
3198,3361,0.013039,0.074509,490
3199,3303,0.00157,0.00897,490
3199,3303,0.00157,0.00897,490
3200,3362,0.001619,0.009252,490
3201,3363,0.001312,0.012418,1700
3201,3364,0.00022,0.002084,1700
3201,3365,0.000887,0.00839,1700
3201,3366,0.001385,0.038088,1000
3202,3367,0.000283,0.002677,1700
3202,3367,0.000283,0.002677,1700
3202,3368,0.000953,0.009016,1700
3202,3368,0.000953,0.009016,1700
3203,3204,0.004132,0.11364,1000
3204,3207,0.002492,0.014237,490
3206,3369,0.002316,0.013232,490
3206,3369,0.002316,0.013232,490
3207,3370,0.001675,0.00957,490
3208,3511,0.027186,0.072497,140
3209,3371,0.000236,0.002235,1700
3209,3371,0.000236,0.002235,1700
3210,3372,0.002303,0.021795,1700
3212,3213,0.000229,0.002167,1700
3212,3373,0.000426,0.004033,1700
3212,3373,0.000426,0.004033,1700
3214,3373,0.001524,0.01442,1700
3214,3374,0.001482,0.014022,1700
3214,3375,0.000623,0.005893,1700
3214,3375,0.000623,0.005893,1700
3214,3376,0.001385,0.038088,1000
3215,3377,0.002532,0.014466,490
3215,3378,0.004047,0.023124,490
3215,3378,0.003187,0.01821,490
3216,3218,0.011556,0.066034,490
3216,3228,0.003537,0.020209,490
3216,3228,0.003537,0.020209,490
3219,3220,0.000496,0.004697,1700
3219,3230,0.001385,0.038088,1000
3219,3372,0.001307,0.012372,1700
3219,3372,0.001307,0.012372,1700
3221,3224,0.001361,0.007777,490
3221,3258,0.009417,0.053808,490
3223,3376,0.006775,0.038715,490
3223,3376,0.006775,0.038715,490
3223,3379,0.009185,0.052485,490
3226,3232,0.001385,0.038088,1000
3227,3230,0.019314,0.11036,490
3228,3377,0.018153,0.10373,490
3228,3380,0.001728,0.009873,490
3229,3378,0.012058,0.068901,490
3229,3381,0.002542,0.014524,490
3229,3381,0.002542,0.014524,490
